"eventrecordid","providername","providerguid","eventid","version","level","keywords","task","opcode","createdsystemtime","correlationactivityid","correlationrelatedactivityid","executionprocessid","executionthreadid","channel","computer","securityuserid","evtrenderdata"
ï»¿"1130","Microsoft-Windows-Kernel-General","{A68CA8B7-004F-D7B6-A698-07E2DE0F1F5D}","24","0","INFORMATION"," ","11","0","1688537882"," "," ","92","436","System","DESKTOP-TC5H5CS","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Kernel-General' Guid='{a68ca8b7-004f-d7b6-a698-07e2de0f1f5d}'/><EventID>24</EventID><Version>0</Version><Level>4</Level><Task>11</Task><Opcode>0</Opcode><Keywords>0x8000000000000010</Keywords><TimeCreated SystemTime='2023-07-05T06:18:02.6772017Z'/><EventRecordID>1130</EventRecordID><Correlation/><Execution ProcessID='92' ThreadID='436'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='ExitReason'>0</Data><Data Name='CurrentBias'>-480</Data><Data Name='CurrentTimeZoneID'>0</Data><Data Name='TimeZoneInfoCacheUpdated'>0</Data><Data Name='FirstRefresh'>0</Data></EventData></Event>"
ï»¿"1131","Microsoft-Windows-Wininit","{206F6DEA-D3C5-4D10-BC72-989F03C8B84B}","14","0","INFORMATION"," ","0","0","1688537888"," "," ","552","556","System","DESKTOP-TC5H5CS","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Wininit' Guid='{206f6dea-d3c5-4d10-bc72-989f03c8b84b}'/><EventID>14</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x4000000000000000</Keywords><TimeCreated SystemTime='2023-07-05T06:18:08.8562951Z'/><EventRecordID>1131</EventRecordID><Correlation/><Execution ProcessID='552' ThreadID='556'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='Config'>0</Data><Data Name='IsTestConfig'>0</Data></EventData></Event>"
ï»¿"1132","Microsoft-Windows-Directory-Services-SAM","{0D4FDC09-8C27-494A-BDA0-505E4FD8ADAE}","16962","0","INFORMATION"," ","0","0","1688537894","{1DA87EE4-AF08-0001-817F-A81D08AFD901}"," ","684","688","System","DESKTOP-TC5H5CS","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Directory-Services-SAM' Guid='{0d4fdc09-8c27-494a-bda0-505e4fd8adae}'/><EventID>16962</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2023-07-05T06:18:14.1524768Z'/><EventRecordID>1132</EventRecordID><Correlation ActivityID='{1da87ee4-af08-0001-817f-a81d08afd901}'/><Execution ProcessID='684' ThreadID='688'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-18'/></System><EventData Name='SAMMSG_RESTRICT_REMOTE_SAM_DEFAULT_SD'><Data Name='Default SD String:'>O:SYG:SYD:(A;;RC;;;BA)</Data></EventData></Event>"
ï»¿"1133","Microsoft-Windows-Directory-Services-SAM","{0D4FDC09-8C27-494A-BDA0-505E4FD8ADAE}","16977","0","INFORMATION"," ","0","0","1688537894","{1DA87EE4-AF08-0001-817F-A81D08AFD901}"," ","684","688","System","DESKTOP-TC5H5CS","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Directory-Services-SAM' Guid='{0d4fdc09-8c27-494a-bda0-505e4fd8adae}'/><EventID>16977</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2023-07-05T06:18:14.2243289Z'/><EventRecordID>1133</EventRecordID><Correlation ActivityID='{1da87ee4-af08-0001-817f-a81d08afd901}'/><Execution ProcessID='684' ThreadID='688'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-18'/></System><EventData Name='SAMMSG_MINPWDLEN_SETTINGS_IN_EFFECT'><Data Name='MinimumPasswordLength'>0</Data><Data Name='RelaxMinimumPasswordLengthLimits'>0</Data><Data Name='MinimumPasswordLengthAudit'>-1</Data></EventData></Event>"
ï»¿"1134","Microsoft-Windows-Directory-Services-SAM","{0D4FDC09-8C27-494A-BDA0-505E4FD8ADAE}","16983","0","INFORMATION"," ","0","0","1688537894","{1DA87EE4-AF08-0001-817F-A81D08AFD901}"," ","684","688","System","DESKTOP-TC5H5CS","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Directory-Services-SAM' Guid='{0d4fdc09-8c27-494a-bda0-505e4fd8adae}'/><EventID>16983</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2023-07-05T06:18:14.2243338Z'/><EventRecordID>1134</EventRecordID><Correlation ActivityID='{1da87ee4-af08-0001-817f-a81d08afd901}'/><Execution ProcessID='684' ThreadID='688'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-18'/></System><EventData Name='SAMMSG_AUDIT_LEGACY_PWD_RPC_METHODS_OFF'></EventData></Event>"
ï»¿"1135","Microsoft-Windows-FilterManager","{F3C5E28E-63F6-49C7-A204-E48A1BC4B09D}","6","0","INFORMATION"," ","0","0","1688537904"," "," ","4","296","System","DESKTOP-TC5H5CS","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-FilterManager' Guid='{f3c5e28e-63f6-49c7-a204-e48a1bc4b09d}'/><EventID>6</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2023-07-05T06:18:24.0647645Z'/><EventRecordID>1135</EventRecordID><Correlation/><Execution ProcessID='4' ThreadID='296'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='FinalStatus'>0x0</Data><Data Name='DeviceVersionMajor'>10</Data><Data Name='DeviceVersionMinor'>0</Data><Data Name='DeviceNameLength'>5</Data><Data Name='DeviceName'>wcifs</Data><Data Name='DeviceTime'>2102-01-13T13:06:12.0000000Z</Data></EventData></Event>"
ï»¿"1136","Microsoft-Windows-FilterManager","{F3C5E28E-63F6-49C7-A204-E48A1BC4B09D}","6","0","INFORMATION"," ","0","0","1688537904"," "," ","4","308","System","DESKTOP-TC5H5CS","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-FilterManager' Guid='{f3c5e28e-63f6-49c7-a204-e48a1bc4b09d}'/><EventID>6</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2023-07-05T06:18:24.5485953Z'/><EventRecordID>1136</EventRecordID><Correlation/><Execution ProcessID='4' ThreadID='308'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='FinalStatus'>0x0</Data><Data Name='DeviceVersionMajor'>10</Data><Data Name='DeviceVersionMinor'>0</Data><Data Name='DeviceNameLength'>5</Data><Data Name='DeviceName'>luafv</Data><Data Name='DeviceTime'>1986-08-14T04:58:59.0000000Z</Data></EventData></Event>"
ï»¿"1137","Microsoft-Windows-FilterManager","{F3C5E28E-63F6-49C7-A204-E48A1BC4B09D}","6","0","INFORMATION"," ","0","0","1688537904"," "," ","4","308","System","DESKTOP-TC5H5CS","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-FilterManager' Guid='{f3c5e28e-63f6-49c7-a204-e48a1bc4b09d}'/><EventID>6</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2023-07-05T06:18:24.7199646Z'/><EventRecordID>1137</EventRecordID><Correlation/><Execution ProcessID='4' ThreadID='308'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='FinalStatus'>0x0</Data><Data Name='DeviceVersionMajor'>10</Data><Data Name='DeviceVersionMinor'>0</Data><Data Name='DeviceNameLength'>6</Data><Data Name='DeviceName'>CldFlt</Data><Data Name='DeviceTime'>2052-06-12T23:53:35.0000000Z</Data></EventData></Event>"
ï»¿"1138","Microsoft-Windows-FilterManager","{F3C5E28E-63F6-49C7-A204-E48A1BC4B09D}","1","0","INFORMATION"," ","0","0","1688537904"," "," ","4","308","System","DESKTOP-TC5H5CS","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-FilterManager' Guid='{f3c5e28e-63f6-49c7-a204-e48a1bc4b09d}'/><EventID>1</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2023-07-05T06:18:24.7199759Z'/><EventRecordID>1138</EventRecordID><Correlation/><Execution ProcessID='4' ThreadID='308'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='FinalStatus'>0x0</Data><Data Name='DeviceVersionMajor'>10</Data><Data Name='DeviceVersionMinor'>0</Data><Data Name='DeviceNameLength'>6</Data><Data Name='DeviceName'>CldFlt</Data><Data Name='DeviceTime'>2052-06-12T23:53:35.0000000Z</Data></EventData></Event>"
ï»¿"1139","Microsoft-Windows-FilterManager","{F3C5E28E-63F6-49C7-A204-E48A1BC4B09D}","6","0","INFORMATION"," ","0","0","1688537904"," "," ","4","308","System","DESKTOP-TC5H5CS","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-FilterManager' Guid='{f3c5e28e-63f6-49c7-a204-e48a1bc4b09d}'/><EventID>6</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2023-07-05T06:18:24.7200326Z'/><EventRecordID>1139</EventRecordID><Correlation/><Execution ProcessID='4' ThreadID='308'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='FinalStatus'>0x0</Data><Data Name='DeviceVersionMajor'>10</Data><Data Name='DeviceVersionMinor'>0</Data><Data Name='DeviceNameLength'>6</Data><Data Name='DeviceName'>CldFlt</Data><Data Name='DeviceTime'>2052-06-12T23:53:35.0000000Z</Data></EventData></Event>"
ï»¿"1140","Microsoft-Windows-FilterManager","{F3C5E28E-63F6-49C7-A204-E48A1BC4B09D}","6","0","INFORMATION"," ","0","0","1688537904"," "," ","4","308","System","DESKTOP-TC5H5CS","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-FilterManager' Guid='{f3c5e28e-63f6-49c7-a204-e48a1bc4b09d}'/><EventID>6</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2023-07-05T06:18:24.9496476Z'/><EventRecordID>1140</EventRecordID><Correlation/><Execution ProcessID='4' ThreadID='308'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='FinalStatus'>0x0</Data><Data Name='DeviceVersionMajor'>10</Data><Data Name='DeviceVersionMinor'>0</Data><Data Name='DeviceNameLength'>10</Data><Data Name='DeviceName'>storqosflt</Data><Data Name='DeviceTime'>2007-04-10T02:08:30.0000000Z</Data></EventData></Event>"
ï»¿"1141","Microsoft-Windows-FilterManager","{F3C5E28E-63F6-49C7-A204-E48A1BC4B09D}","6","0","INFORMATION"," ","0","0","1688537904"," "," ","4","308","System","DESKTOP-TC5H5CS","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-FilterManager' Guid='{f3c5e28e-63f6-49c7-a204-e48a1bc4b09d}'/><EventID>6</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2023-07-05T06:18:24.9540770Z'/><EventRecordID>1141</EventRecordID><Correlation/><Execution ProcessID='4' ThreadID='308'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='FinalStatus'>0x0</Data><Data Name='DeviceVersionMajor'>10</Data><Data Name='DeviceVersionMinor'>0</Data><Data Name='DeviceNameLength'>7</Data><Data Name='DeviceName'>bindflt</Data><Data Name='DeviceTime'>2005-08-09T04:17:00.0000000Z</Data></EventData></Event>"
ï»¿"1142","Microsoft-Windows-Dhcp-Client","{15A7A4F8-0072-4EAB-ABAD-F98A4D666AED}","50036","0","INFORMATION"," ","4","68","1688537905"," "," ","1420","1436","System","DESKTOP-TC5H5CS","S-1-5-19","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Dhcp-Client' Guid='{15a7a4f8-0072-4eab-abad-f98a4d666aed}'/><EventID>50036</EventID><Version>0</Version><Level>4</Level><Task>4</Task><Opcode>68</Opcode><Keywords>0x2000000000000000</Keywords><TimeCreated SystemTime='2023-07-05T06:18:25.2003120Z'/><EventRecordID>1142</EventRecordID><Correlation/><Execution ProcessID='1420' ThreadID='1436'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-19'/></System><EventData></EventData></Event>"
ï»¿"1143","Microsoft-Windows-Dhcp-Client","{15A7A4F8-0072-4EAB-ABAD-F98A4D666AED}","50103","0","INFORMATION"," ","4","129","1688537905"," "," ","1420","1436","System","DESKTOP-TC5H5CS","S-1-5-19","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Dhcp-Client' Guid='{15a7a4f8-0072-4eab-abad-f98a4d666aed}'/><EventID>50103</EventID><Version>0</Version><Level>4</Level><Task>4</Task><Opcode>129</Opcode><Keywords>0x2000000000000000</Keywords><TimeCreated SystemTime='2023-07-05T06:18:25.2003530Z'/><EventRecordID>1143</EventRecordID><Correlation/><Execution ProcessID='1420' ThreadID='1436'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-19'/></System><EventData></EventData></Event>"
ï»¿"1144","Microsoft-Windows-DHCPv6-Client","{6A1F2B00-6A90-4C38-95A5-5CAB3B056778}","51046","0","INFORMATION"," ","4","62","1688537905"," "," ","1420","1584","System","DESKTOP-TC5H5CS","S-1-5-19","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-DHCPv6-Client' Guid='{6a1f2b00-6a90-4c38-95a5-5cab3b056778}'/><EventID>51046</EventID><Version>0</Version><Level>4</Level><Task>4</Task><Opcode>62</Opcode><Keywords>0x2000000000000000</Keywords><TimeCreated SystemTime='2023-07-05T06:18:25.2612678Z'/><EventRecordID>1144</EventRecordID><Correlation/><Execution ProcessID='1420' ThreadID='1584'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-19'/></System><EventData></EventData></Event>"
ï»¿"1145","Service Control Manager","{555908D1-A6D7-4695-8E1E-26931D2012F4}","3221232498","0","INFORMATION"," ","0","0","1688537923"," "," ","664","668","System","DESKTOP-TC5H5CS"," ","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Service Control Manager' Guid='{555908d1-a6d7-4695-8e1e-26931d2012f4}' EventSourceName='Service Control Manager'/><EventID Qualifiers='49152'>7026</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8080000000000000</Keywords><TimeCreated SystemTime='2023-07-05T06:18:43.2284345Z'/><EventRecordID>1145</EventRecordID><Correlation/><Execution ProcessID='664' ThreadID='668'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security/></System><EventData><Data Name='param1'>
dam</Data></EventData></Event>"
ï»¿"1146","Microsoft-Windows-Winlogon","{DBE9B383-7CF3-4331-91CC-A3CB16A3B538}","7001","0","INFORMATION"," ","1101","0","1688538214"," "," ","596","2656","System","DESKTOP-TC5H5CS","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Winlogon' Guid='{dbe9b383-7cf3-4331-91cc-a3cb16a3b538}'/><EventID>7001</EventID><Version>0</Version><Level>4</Level><Task>1101</Task><Opcode>0</Opcode><Keywords>0x2000200000000000</Keywords><TimeCreated SystemTime='2023-07-05T06:23:34.5354613Z'/><EventRecordID>1146</EventRecordID><Correlation/><Execution ProcessID='596' ThreadID='2656'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='TSId'>1</Data><Data Name='UserSid'>S-1-5-21-2081973557-1603719640-2355346784-1001</Data></EventData></Event>"
ï»¿"1147","Service Control Manager","{555908D1-A6D7-4695-8E1E-26931D2012F4}","1073748864","0","INFORMATION"," ","0","0","1688538281"," "," ","664","3664","System","DESKTOP-TC5H5CS","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Service Control Manager' Guid='{555908d1-a6d7-4695-8e1e-26931d2012f4}' EventSourceName='Service Control Manager'/><EventID Qualifiers='16384'>7040</EventID><Version>0</Version><Level>4</Level><Task>0</Task><Opcode>0</Opcode><Keywords>0x8080000000000000</Keywords><TimeCreated SystemTime='2023-07-05T06:24:41.3437405Z'/><EventRecordID>1147</EventRecordID><Correlation/><Execution ProcessID='664' ThreadID='3664'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='param1'>Background Intelligent Transfer Service</Data><Data Name='param2'>«ü©w±Ò°Ê</Data><Data Name='param3'>¦Û°Ê±Ò°Ê</Data><Data Name='param4'>BITS</Data></EventData></Event>"
ï»¿"1148","Microsoft-Windows-WindowsUpdateClient","{945A8954-C147-4ACD-923F-40C45405A658}","44","1","INFORMATION"," ","1","12","1688538616"," "," ","460","3424","System","DESKTOP-TC5H5CS","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-WindowsUpdateClient' Guid='{945a8954-c147-4acd-923f-40c45405a658}'/><EventID>44</EventID><Version>1</Version><Level>4</Level><Task>1</Task><Opcode>12</Opcode><Keywords>0x8000000000002004</Keywords><TimeCreated SystemTime='2023-07-05T06:30:16.4700101Z'/><EventRecordID>1148</EventRecordID><Correlation/><Execution ProcessID='460' ThreadID='3424'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='updateTitle'>Microsoft Defender Antivirus ¦w¥þ´¼¯à§ó·s - KB2267602 ¡]ª©¥» 1.391.3621.0¡^</Data><Data Name='updateGuid'>{ef3e6ae7-ef85-4b48-ae47-8710a03a8a71}</Data><Data Name='updateRevisionNumber'>200</Data></EventData></Event>"
ï»¿"1149","Microsoft-Windows-WindowsUpdateClient","{945A8954-C147-4ACD-923F-40C45405A658}","43","1","INFORMATION"," ","1","13","1688538617"," "," ","460","5836","System","DESKTOP-TC5H5CS","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-WindowsUpdateClient' Guid='{945a8954-c147-4acd-923f-40c45405a658}'/><EventID>43</EventID><Version>1</Version><Level>4</Level><Task>1</Task><Opcode>13</Opcode><Keywords>0x8000000000002008</Keywords><TimeCreated SystemTime='2023-07-05T06:30:17.2027327Z'/><EventRecordID>1149</EventRecordID><Correlation/><Execution ProcessID='460' ThreadID='5836'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='updateTitle'>Microsoft Defender Antivirus ¦w¥þ´¼¯à§ó·s - KB2267602 ¡]ª©¥» 1.391.3621.0¡^</Data><Data Name='updateGuid'>{ef3e6ae7-ef85-4b48-ae47-8710a03a8a71}</Data><Data Name='updateRevisionNumber'>200</Data></EventData></Event>"
ï»¿"1150","Microsoft-Windows-WindowsUpdateClient","{945A8954-C147-4ACD-923F-40C45405A658}","19","1","INFORMATION"," ","1","13","1688538634"," "," ","460","5836","System","DESKTOP-TC5H5CS","S-1-5-18","<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-WindowsUpdateClient' Guid='{945a8954-c147-4acd-923f-40c45405a658}'/><EventID>19</EventID><Version>1</Version><Level>4</Level><Task>1</Task><Opcode>13</Opcode><Keywords>0x8000000000000018</Keywords><TimeCreated SystemTime='2023-07-05T06:30:34.2097830Z'/><EventRecordID>1150</EventRecordID><Correlation/><Execution ProcessID='460' ThreadID='5836'/><Channel>System</Channel><Computer>DESKTOP-TC5H5CS</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='updateTitle'>Microsoft Defender Antivirus ¦w¥þ´¼¯à§ó·s - KB2267602 ¡]ª©¥» 1.391.3621.0¡^</Data><Data Name='updateGuid'>{ef3e6ae7-ef85-4b48-ae47-8710a03a8a71}</Data><Data Name='updateRevisionNumber'>200</Data><Data Name='serviceGuid'>{9482f4b4-e343-43b6-b170-9a65bc822c77}</Data></EventData></Event>"
